clade	species	ts	te
0.0	1.0	46.66010702474124	40.115386709271746
0.0	2.0	49.72054326639324	11.879614104819355
0.0	3.0	65.17017602110533	60.48702890252486
0.0	4.0	87.00474919050916	65.64434396541145
0.0	5.0	70.03735088530047	0.0
0.0	6.0	86.61575310486023	0.0
0.0	7.0	37.4794628732708	0.0
0.0	8.0	88.05048579214652	69.28525718826262
0.0	9.0	85.97250742258618	65.72544911088507
0.0	10.0	58.20689401351815	0.0
0.0	11.0	66.18253877676055	0.0
0.0	12.0	35.54190974082901	16.389291071277828
0.0	13.0	67.0294350240007	45.32976638135858
0.0	14.0	85.70885462040197	67.46245457545548
0.0	15.0	48.973578894257756	13.197547991205091
0.0	16.0	47.21098380368319	0.0
0.0	17.0	47.15152618278456	0.0
0.0	18.0	23.264411153201117	0.0
0.0	19.0	75.8741603343992	70.27571367229707
0.0	20.0	86.45772433405543	61.49315844909782
0.0	21.0	59.28843670145431	0.0
0.0	22.0	67.61546268856976	48.85804927669124
0.0	23.0	69.4282587577588	67.47387490399693
0.0	24.0	56.37768882775695	11.483465458016857
0.0	25.0	39.73689686705999	0.0
0.0	26.0	49.72352402842786	12.075819113378342
0.0	27.0	77.936504477663	65.15456044014851
0.0	28.0	96.75515628545085	65.81786176753464
0.0	29.0	130.26722623210586	67.31170133598299
0.0	30.0	94.05866905172896	67.29281307066243
0.0	31.0	83.9401819509995	0.0
0.0	32.0	49.218042947320214	0.0
0.0	33.0	34.82059260023022	0.0
0.0	34.0	42.492997050096946	0.0
0.0	35.0	96.70277897825792	13.116092437680729
0.0	36.0	49.01973131447295	0.0
0.0	37.0	99.8902173226092	0.0
0.0	38.0	48.90517948068538	0.0
0.0	39.0	35.17337230967027	0.0
